id,split,label,pred_label,score_ai,text_len_chars,domain,model_family,model,text
ai_d88a27085a13401a,test,1,0,0.4676146840376667,580,旅行,glm,glm-3,"标题：昆士兰宝藏露营地点|周末逃离城市计划
正文：昆士兰的露营地点也太绝了吧🌲 秋天这个季节简直是为露营量身定做的 温度刚刚好,约上几个好友,周末就来一场说走就走的露营吧~ 把手机关掉,远离那些刷不完的社交媒体,来感受大自然的美好 1⃣️ 艾尔默海滩 Elma Beach 这里可以看无敌海景,玩皮划艇,还能看日落.有5个不同的露营区⛺️,可以根据需求选择,比如看星星还是带娃的选择.需要提前预定,还要办露营证和车证,不然会被罚款哦 2⃣️ 布莱特沃特湾 Brightwater Bay 离大堡礁超级近,是度假放松的好地方.这里的房车公园设施超全,可以选择小木屋或者帐篷营地,有电的没电的都有. 3⃣"
ai_42814082df871842,test,1,0,0.15870098030109026,1006,心理,glm,glm-3,"标题：挖到宝藏书！一本可以撕的治愈系哲学书
正文：哇塞！今天发现了一本超特别的书，封面写着“这是一本可以撕的书！”[哇R]

[害羞R]第一次见到这种书，感觉被戳中了萌点，立马就爱上了！

[萌萌哒R]没敢直接拆开，专门拍了个开箱视频，感兴趣的姐妹可以去看看我上一篇视频笔记哦！

[私信R]先说说这本书的质感吧，
最外层有点像信纸，小心拿出来后，发现是一张张纸叠在一起封装的，怎么形容呢？
就是那种展开特别平整的感觉，手感超棒，确实很适合撕，不过我肯定舍不得啦！[害羞R]

[清单R]内容也很特别，这是一本关于自我探索的哲学书，但完全不枯燥，反而很可爱，有点像解谜游戏，又有点像抽卡的感觉。

["
ai_416491f400d279e2,test,1,0,0.42821854382580155,528,学习,gpt,gpt-4.1,"标题：深度了解中国文化：《中国文化通识》余秋雨推荐必读
正文：还记得第一次接触余秋雨老师的时候，是在高中时的一本《文化苦旅》，那份人文的温度让我对中国文化产生了浓厚兴趣。这次终于拿起了《中国文化课》，想跟大家分享一下这本书带来的震撼！这是一部用平实语言讲述专业知识的文化普及书，既有深度，又能让人轻松理解。正如余老师说的：’让不同背景的读者都能接受，而不失学术的严谨‘，这也是我推荐的原因。书中分为五大单元： 第一是文化的本质——用故事讲述文化的定义，让你秒懂文化的灵魂； 第二是中国几千年的文化长河！从先秦诸子到明清小说，一脉相承，铺陈得细腻震撼； 第三是我们文化的思想基础。儒家、佛家、道家，三大"
ai_7a15cc0eb37598ca,test,1,0,0.31698619092387137,255,穿搭,anthropic,claude-sonnet-4,"标题：羊毛大衣水洗实验|没想到竟然没翻车😱
正文：这件oversized羊毛大衣是今年春天在某宝淘的，牌子好像叫什么Morning什么的记不清了，当时花了300多💰～ ◁穿了大半年一直没敢洗，就偶尔拿蒸汽熨斗处理一下褶皱，结果前几天实在受不了了决定冒险试试[捂脸R]直接丢洗衣机了！！选的轻柔档，冷水洗涤，然后自然风干 ◁洗完拿出来的时候我都做好心理准备要翻车了，结果！！竟然没有缩水也没变形[惊讶R]版型还是很好看，面料摸起来也还是软软的，真的是意外惊喜啊～不过下次还是不敢这么操作了哈哈[笑哭R][汗颜R]"
ai_2a139221c20b2a18,test,1,0,0.22806447925310144,173,宠物,gpt,gpt-o4,"标题：寻爱犬启事｜金毛串串“豆豆”走丢了
正文：【寻犬启事】 必有高额重酬！！！ 姓名：豆豆(中型犬) 性别：公 年龄：4岁 品种：金毛串串 颜色：棕白 走失时间：2022年3月5日18点左右 走失地点：玉泉路市二医院旁 辨认特征：项圈上挂红铃铛 电话号码清晰可见 联系方式：13912345678/15887654321/15187654321"
ai_1f89539f65648d03,test,1,0,0.3460810256153203,261,职场,gpt,gpt-o3,"标题：客户X再创佳绩，成功获维州190州担保！
正文：恭喜客户X顺利通过审查拿到维州190州担保！客户X作为护理专业RN（Aged Care），在2020-21财年最后一轮申请中脱颖而出，递交材料不到两个月就收到了邀请，效率真心让人惊叹！近期维州ROI通道已打开，如果你属于STEMM专业并且在指定target sector内工作，都可以开始着手递交190/491申请。有意向的朋友赶紧联系我，多一点咨询多一分保障哦～记得点个赞、收藏和分享关注！更多关于澳洲留学移民、澳洲商业移民、澳洲配偶签证等资讯，欢迎戳首页了解更多~"
ai_14c92d647cae33b9,test,1,0,0.32130065602151375,126,职场,deepseek,deepseek-r1-250528,"标题：老师护眼好物清单
正文：班级常用：答题闯关课件、Swisse护眼片小蓝瓶、LED护眼灯、表扬贴纸～提升效率爱护双眼轻松上课 #笔记灵感 #新手教师 #老师的日常 #护眼好物 #教学课件 #奖状设计 #台灯推荐 #办公室必备 #微课制作 #教育博主"
ai_bf9e86de0440a329,test,1,0,0.4068068818191759,344,美食,anthropic,claude-sonnet-4,"标题：今年中秋我选择了这款颜值爆表的月饼礼盒✨
正文：又到了一年一度的中秋节啦～ 从小到大最期待的就是这个时候 可以名正言顺地狂吃月饼哈哈哈 今年看中了朕的心意·故宫食品的这款月饼礼盒 包装真的太美了叭！ 我入手的是六角盒装 灵感取自紫禁城的建筑美学 那个金黄色配上深邃的宫廷红 满满的皇家气质 拿来送人特别有面子 月饼口味也很丰富诶 有经典的广式月饼还有精致的京式月饼 广式的五仁金腿和红豆沙味道超正宗 那种传统的甜腻感让人一下子回到小时候 京式的玫瑰细沙和枣泥核桃也是我的爱 特别是枣泥核桃 甜度刚好不会腻 而且核桃颗粒感很足 口感层次很丰富 真的是越嚼越香～ 今年的中秋有这样精美的月饼陪伴 感"
ai_f774027f998088c0,test,1,0,0.4829034188380546,213,情感,anthropic,claude-3-7-sonnet,"标题：婚姻是什么？是彼此的成全啊
正文：今天看到一句话，戳中了我：
婚姻不是一场交易，
而是两个人互相照亮。
是深夜加班回家，
有人为你留了一盏灯，
是生病时有人记得你的药，
是难过时有人懂你的泪。
人生路太漫长，
孤独走完太苦了。
我们选择牵手，
不就是希望有人陪着吗？
所以啊，
不要让柴米油盐消磨了爱情，
不要让琐碎小事冲淡了感情，
多一些体贴和关怀，
少一些指责和抱怨，
让我们的婚姻，
像一杯暖茶，
平淡却温暖入心！"
ai_7d7ceb8faeab10bc,test,1,0,0.4885818952482172,354,心理,deepseek,deepseek-v3,"标题：疫情下的分离，第一次离开我的小天使
正文：真的没想到会以这种方式和宝宝分开…原本计划五一后带她回郑州，结果突然接到社区电话，说要么立刻离开老家，要么集中隔离14天。看着怀里才3个月大的宝宝，眼泪一下子就下来了。

最后只能狠心把她留给婆婆照顾，自己匆匆收拾行李赶回郑州。路上一直忍不住回头看，明明知道她已经不在车上了…

到郑州高速口已经晚上11点半，排队的时候手都在抖，生怕被劝返。还好最后顺利进来了，但这一路心里空落落的，满脑子都是宝宝的样子。

这是她出生后我们第一次分开，回到家看着空荡荡的婴儿床，终于忍不住大哭了一场。疫情啊，你什么时候才能结束？让我能安心地把宝宝接回来…

有没有和"
ai_4031933055a25e23,test,1,0,0.30817501656017965,56,健康,glm,glm-3,"标题：健身的两种境界
正文：人既要被汗水浸透过，又要被平静拥抱过，这两种体验之间，定义着一个生命能够达到的高度。"
ai_8a211ee251c5db55,test,1,0,0.45080361988869483,417,心理,deepseek,deepseek-r1-250120,"标题：清醒活着的9个扎心真相
正文：1、别把善意当义务。没人天生该帮你，帮你是情分、不帮是本分。自己扛不了的疼，别人最多递张纸巾；撕心裂肺还是得自己忍着。2、面对讨厌你的人，最狠的报复是过得比他好。当着他的面删好友不用解气，把日子过成彩虹更痛快。3、翻篇是种超能力。对着打翻的牛奶哭的人，会错过明天的咖啡；接受不能改写的，才能腾出手创造未来。4、别当救世主。给白眼狼喂饭，只会收获毒蛇的尖牙。救急是积德，救穷是犯傻。5、话多耗元气。叽叽喳喳的麻雀总被老鹰盯上，少说多做，成绩单比朋友圈有说服力。6、规矩都是纸老虎。别人说30岁该结婚？呸！活成自己喜欢的样子才不算白来人间。7、生气是信号灯不是终点站。"
ai_670540a111b7cdf9,test,1,0,0.4835699674074345,522,心理,gemini,gemini-2.5,"标题：学生时期被全校围观的暗恋，重逢后他竟然……
正文：学生时代的简愉，那叫一个风光无两！✨

上一秒刚被一个清冷学弟迷得神魂颠倒，下一秒，全校吃瓜群众就把她的小心思搬上了论坛！

而且，更绝的是，还有人直接给她量身定做了！一套！完整的！追求攻略！从怎么拿下高岭之花，到婚后小日子怎么过，巨细无遗，包罗万象！

简愉看着那攻略，简直咬牙切齿：“我真是谢谢你了哈！”

然而，两秒钟后……“要不，试试？”

于是，当她偷偷摸摸地按照攻略一步步来时，A大全体学生茶余饭后的八卦焦点就是：“愉姐和学弟进展到哪一步了？”“再不拿下，我都要毕业啦！”

*

再重逢，昔日的心动依旧没少。简愉贼心不死，想把人彻"
ai_7923ad86f9b8308e,test,1,0,0.46603133179313716,626,健康,anthropic,claude-3-7-sonnet,"标题：蛋白质那些事儿‍♀️搞清楚这些小知识再也不纠结~
正文：最近被问到好多关于蛋白质的问题哈哈，索性来聊聊～ 说到优质蛋白质，很多人就会立刻想到鸡胸肉、鸡蛋、牛奶这些，而对豆制品啊、谷物类的蛋白质来源嗤之以鼻，这真的科学吗？ 其实呢，所谓的优质蛋白，主要是看它含有的必需氨基酸是否完整均衡。动物蛋白确实在这方面占优势，但这并不代表植物蛋白就不行！只是植物蛋白中某些必需氨基酸含量低一点，但搭配着吃就完全可以互补啦～ ♦️所以啊，饮食多样化才是王道！动物蛋白植物蛋白一起吃，豆类配米饭、土豆搭鸡蛋，生物价（就是衡量食物中蛋白质能有多少转化为人体所用的指标）互补性越大越好。 ♦️关于吸收率这事儿，确实"
ai_2f05c5565024db54,test,1,0,0.13605731118228273,527,情感,glm,glm-3,"标题：林噙霜出嫁记
正文：不知是老太太的话起了作用还是林噙霜的性子被磨平了，剩下的日子里她倒是安安分分的绣嫁衣，学习管家之术。十月的泉州稻谷飘香，温暖湿润，少了几分炽热，多了些凉爽。尤家的人伴着秋风，抬着聘礼晃晃悠悠的到了盛府。华兰见到了那尤三郎，相貌身材只能算是中人之姿，不过确是个安分守己，谨慎明理的，对于林噙霜也是良缘佳配了。林噙霜看着尤三郎那张平平无奇的脸和不争不抢的性子就气不打一处来，她自是不满意这桩婚事的，与她见过的盛家和勇毅侯府相比，尤家相去甚远。可已事到临头，她不嫁去尤家是不可能的了。她脸色铁青，态度敷衍，只瞧见尤家琳琅满目的几十箱聘礼后才有了笑模样。尤三郎瞧见林噙霜如花似玉的容"
ai_5a039a4dcf4220b7,test,1,0,0.4168886594757004,269,心理,deepseek,deepseek-r1-250528,"标题：自信就是我的超能力！
正文：so what？ 我不照样活得闪亮？！ 💖 那天一个好友问我‘你不想减掉小肚子吗？’ 我直接懵，她才100斤好吧！ 社交媒体上女孩们太惊艳了，看多了真会怀疑人生 但我们活着又不是给陌生人评分的 🫀作为个一直肉乎乎的我 真觉得世界包容多了 可为啥焦虑像疯长？ ♥️为什么我零'身材焦虑'？ 因为美是情绪，不是尺码！你的快乐、你的热情，能点亮一切硬指标。腿粗点腰圆点，有啥大不了？想瘦就去练，懒了就吃薯片，由你心决定✨ go with your flow，狠狠爱自己！ #反身材焦虑 #拒绝容貌焦虑 #自信美"
ai_429eabaa7a2b9b1a,test,1,0,0.2604281092374449,710,健康,glm,glm-3,"标题：不爱吃蔬菜的姐妹看过来！这碗南瓜意面绝了！
正文：不爱吃蔬菜怎么办？试试用南瓜做的奶油意面吧！[色色R]含有300g南瓜的意面！关键是你根本尝不出南瓜的味道。奶油质地的意面却不含奶油！95%的酱汁都是南瓜，所以热量也非常低！[赞R]
——————————————————
所需食材：
300g南瓜
1/2tsp海盐
黑胡椒
1tsp香草混合香料
100g全麦意面
10g橄榄油
罗勒叶
——————————————————
关于香草混合香料：
- 我买的是各种香料的混合，一瓶里面有红辣椒，牛至，百里香、罗勒，迷迭香、欧芹。
（帕姐用的是：马郁兰，迷迭香，洋葱粉，百里香，罗勒，牛至，辣椒粉，蒜"
ai_87ffeee8d793ff31,test,1,0,0.2820206301789822,628,旅行,qwen,qwen2.5,"标题：瑞士之旅：格林德瓦的精彩体验与美食分享
正文：Day 2 我们从因特拉肯出发，乘坐火车到达格林德瓦站，再步行十多分钟来到缆车站（也可选择公交）。我们购买了上山缆车票以及三个游乐项目的票，使用Swiss Travel Pass后，每张票大约是80CHF左右。首先乘坐缆车直达山顶，一路上风景美不胜收。在山顶，我们漫步欣赏自然风光，拍照留念，并走过一段悬空的钢架栈道（类似玻璃栈道），最终抵达山顶餐厅。

下山活动分为三个部分，每个都需要排队等候。第一个项目是飞降，坐在吊椅上沿绳索下滑；第二个是一个飞行体验项目，身体平躺在绳索上，头朝下，我们选择了跳过这一项。第三个项目是驾驶卡丁车，利用惯性自动"
ai_aff342e8da4beaf9,test,1,0,0.07459002468708907,234,情感,glm,glm-3,"标题：旅行中的小插曲
正文：后续来啦 早上我在酒店问她昨晚拍的照片，她支支吾吾说了一句没拍 我也没好让她把手机打开我看 然后我说你昨晚把我吓惨了 她打哈哈说觉得我睡觉很好笑所以想拍下来(不知道是不是真的)因为要赶行程 所以我俩就跳过这个话题了。我晕车在路上她也挺照顾我的 平时玩得也还不错。 不过昨晚她被发现之后 今天好像很尴尬 状态不是很好 anyway今天下午就回学校了 也不想纠结这件事了 在心里已经把她拉黑 以后我会多长个心 不会和她再单独出来 谢谢大家的关心"
ai_cca11c9cb66f4230,test,1,0,0.285188870992404,637,美食,glm,glm-3,"标题：香蕉燕麦司康卷 低卡免烤！新手必学 减脂餐110[派对R]欢迎光临
正文：今日供应：香蕉燕麦司康卷！ 想叫玛芬卷感觉太甜 想叫煎饼卷又不够蓬松 管他咋么样好吃就行了！ 很难不心动！材料你都有！ [ 原创！转载麻烦艾特袋袋！ ] [ 不可以不看最后滴口袋废话 ] < 材料 > - 原味面团：120g浓稠酸奶+1根香蕉+100g燕麦片 - 香蕉面团：120g浓稠酸奶+1根香蕉+100g燕麦片+10g肉桂粉 - 总共加入：4g泡打粉（司康）或者2g酵母（面包卷） - 都是大孩子了，加不加糖看自己口味！香蕉会提供甜味，可以自己再加5-10g代糖！ < 做法 > - 看图！手把手教学！包教包会！最"
ai_d4f313d07add0960,test,1,0,0.10076949629460576,97,情感,glm,glm-3,"标题：我承认我飘了，因为我们在一起了
正文：我承认我飘了，因为我们在一起了。明天早上是最后一科考试，然后他今天晚上跟我表白了。嗯正式的表白要从花开始，其实还没有算答应他。宝子们想不想看约会日常呀"
ai_470abfc9a8965402,test,1,0,0.48989709906922757,394,旅行,glm,glm-4,"标题：我的SUV露营初体验：惊喜与遗憾
正文：又到了露营的季节，这次我尝试了一个新的露营方式——睡在SUV里！为什么选择睡车里呢？一是帐篷露营体验不佳，二是想充分利用新买的三排SUV，三是车内可以放置全尺寸床垫，四是不用担心下雨的影响。

体验下来，车内床铺舒适度超出预期，特别是记忆棉床垫，舒适又方便携带。但问题也来了，晚上车内实在太热，买的纱窗效果不佳，只能开后备箱门通风，结果电池耗尽导致车子无法启动，幸好有好心人帮忙。

给打算睡车里的小伙伴提个醒：买后备箱门的纱窗，确保通风；携带Jump Starter，防止电池耗尽。作为城里长大的女生，露营真是让人又爱又恨，尤其是夜间去洗手间和防虫子，"
ai_509a6ab14a4a0b8d,test,1,0,0.39884156448356045,429,美食,anthropic,claude-sonnet-4,"标题：美国超市买汤攻略 别再傻傻分不清了！
正文：在美国超市买汤总是一脸懵？Stock、Broth、Soup这些英文看得头都大了😵‍💫 今天就来给大家科普一下这些汤汤水水的区别！

🍲 Stock（高汤）
用动物骨头长时间熬煮出来的，味道很浓郁但是基本没调味。熬制时间超长，营养价值高，适合做其他菜的汤底。

🥩 Broth（清汤/肉汤）
主要用肉类熬制，有时候会加蔬菜和香料一起煮。相比Stock熬煮时间短一些，通常已经调好味了，可以直接喝。

🍜 Soup（汤/汤品）
这个就是我们平时说的汤啦！超市里罐装的汤基本都是Soup，买回家热一热就能喝，里面会有各种配菜和调料。

🦴 Bone Bro"
ai_1199b506996c3970,test,1,0,0.499228320437077,270,宠物,glm,glm-4,"标题：#我家兔子国富的小窝变形记 #侏儒兔的爱巢
正文：你知道吗，我家国富小朋友曾经有个宝贝小帐篷，那可是从前它的好朋友怂怂哥哥留下的。自从怂怂走了，国富就把它当成了自己的港湾。可是，随着国富日渐长大，小帐篷已经装不下它的小肥身躯了。国富竟然自己改造了帐篷门，愣是啃大了入口！但最终，帐篷还是不堪重负，被我换成了新棉窝。然而，国富却不领情，发现小帐篷不见了，它竟然开始罢睡，宁愿母鸡蹲或直接睡地板。这个故事，告诉我们，宠物的心爱之物，不可以随意替换啊！就像那次我不小心踩坏了它的胡萝卜饭盆，它可是伤心了好久呢。#我家宠物好可爱 #兔子也有情"
ai_5512e3823b42a5f2,test,1,0,0.45391769914975466,168,情感,glm,glm-3,"标题：最舒服的陪伴，不一定非得是恋人
正文：最舒服的陪伴，不一定非得是恋人。是遇到一个能聊得来的人，我分享我的日常，你愿意听，你忙的时候不回也没关系，有空了再认真回复，彼此都懂的那种。偶尔互相调侃一下，可逗、可暖、可疯，你一句，我一句，断断续续，轻轻淡淡。不担心打扰到对方，不担心自己被忽略。不方便的时候不强迫联系，没有隐瞒，坦坦荡荡。"
ai_f2131fb7645e17d9,test,1,0,0.48514191341386453,516,心理,deepseek,deepseek-r1-250528,"标题：《谁偷走了真实》｜被消费洪流淹没的当代灵魂
正文：加缪早看透：人们被置于虚无主义的荒漠，却仍疯狂地寻找定论。 • ：《消费社会》｜让·鲍德里亚【法】 • ❗️翻开这本书需要攥紧拳头的清醒 • 翻译犀利得像手术刀，直剖后现代社会病灶；读起来像照镜子，那些你隐隐作痛却说不上来的症状，被他一语道破眞象 • 初版于1970年，20年前中文版被批“危言耸听”。如今再看，书中描写的符号消费、虚拟真实、yu望生产...每条都在预言我们的朋友圈直播间 • 尤其当看到「我们消费的从来不是物，而是被制造的符号」这句时，手里的奶茶突然不香了 • 超眞实社会正在吞噬什么？• 符号绑架：背着LV挤地铁不是虚荣，而"
ai_9ec671f56ce15b4c,test,1,0,0.47855705585603836,317,健康,deepseek,deepseek-r1-250120,"标题：老里院的新荷韵｜秋日煮酒穿汉服饮茶听风
正文：百年沧桑的广兴里在中西合璧的天井回廊间
藏着家偷得浮生半日闲的荷田水铺
青灰砖墙上爬满爬山虎的暗红 推门却跌入新中式荷塘
——

2层通高的四合院中庭悬着云雾纱帘
脚下玻璃栈道里漂着永生莲蓬与宣纸诗笺
穿店家备着的素色汉服倚栏拍照
恍惚走进李清照词里的藕花深处
——

煮酒单上秋意浓 桂花青梅酿配着熏鱼脆笋
最爱糖渍洛神花冻 在荷叶盏里颤巍巍透着光
踩着吱呀响的木楼梯上二层包厢看夕阳漫过博山路的老山墙
——

📍：荷田水铺（青岛里院馆）
🍵：13:00打烊前可尝秋梨银耳醒酒饮
#青岛老城文艺复兴
#原来宋代点茶这么美
#汉服日常混搭
巷尾阿婆"
ai_b43952dc5d910071,test,1,0,0.30276682473018207,909,情感,gemini,gemini-2.0,"标题：天秤座真滴只对喜欢的人这样！中了几个？❤️
正文：天秤座喜欢一个人，真的会变得不像自己！

天秤爱上你的时候，会突然变得很在意形象，出门前要精心打扮一番，就为了在你面前展现最好的状态！✨

天秤喜欢你的时候，会变得特别黏人，恨不得一天24小时都跟你在一起，分享ta遇到的所有有趣的事情！

天秤座爱上一个人，会变得超级细心，记住你所有的喜好，默默地为你准备惊喜，让你感受到满满的爱意！🥰

但素！天秤座真的很容易没有安全感，一点点小事都会让他们胡思乱想，患得患失…所以，如果你的天秤座对你这样，请一定要好好珍惜ta！💖

———————♎️———————

天秤座真的会把喜欢的人放在第一位，什"
ai_faf298c489eef7b0,test,1,0,0.39393833761207403,79,健康,glm,glm-3,"标题：烟瘾难戒，家里不让抽，想备孕又得戒，大家有什么好办法吗？
正文：烟瘾是真难戒啊，家里不让在屋里抽，一身烟味孩子嫌，想备孕又得马上戒，你们都是咋搞定的啊？"
ai_75e1446de9d5aeaf,test,1,0,0.4592500156951682,495,宠物,gemini,gemini-2.5,"标题：救助流浪猫咪咪，它竟然主动向我求抱抱！🥹
正文：最近我被一只叫咪咪的流浪猫咪给暖到了！💖 它就在我附近一个废弃的小房子里，听说是附近拆迁后无家可归的，就在那里安家了。 我第一次见它的时候，它好像有点怕我，我还没带猫粮，就先走了。 下午带着猫粮回来，它却没出来，我有点担心，又怕它是因为第一次见我不适应。 没办法，就先在门口放了点猫粮，第二天发现猫粮吃完了，嘿嘿，看来咪咪还在！😋 就这样喂了大概四五天吧，今天过去想看看它，结果它竟然自己跑出来了，在门口喵喵叫着找吃的！ 我走过去的时候，它确实有点警惕，刚想跑，我随口喊了一声“咪咪”，它竟然停住了，然后慢慢地向我走过来！ 我的天呐，这小家伙竟然"
ai_13f586a015e4c972,test,1,0,0.42056160456663333,326,美食,gpt,gpt-4o,"标题：银川美食新发现！这家串串香绝对不能错过！
正文：之前跟大家推荐过花花串串香～ 今天再来安利一家‼️超赞的老字号‼️ 知道的人应该不在少数～ 毕竟这样的老店能让人回味童年的味道❤️ - 商户信息 店 名：老李香辣串串 位 置：丰东街老街口 营业时间：11:00开始营业️ 人均消费：40 - 推荐菜品 1⃣️香辣鸡翅 吃了停不下来‼️外地朋友必须试试‼️ 2⃣️红油豆皮 听说上过电视，是真的好吃呀！ 3⃣️麻辣汤底 辣味十足，适合喜欢挑战的人哦 ④糖葫芦 甜甜的味道满满的童年回忆～ - 这是一家藏在小巷里的美食宝藏～ ❤️银川❤️银川美食 - #银川探店 #银川美食 #银川吃货 #银川串串 "
ai_4004e865b77d0b53,test,1,0,0.4688839024060452,377,健康,gpt,gpt-o3,"标题：新发现！拯救失眠的神奇小物
正文：你的晚上还在数羊吗❓快来试试这款神奇的助眠饮品吧‼️ 作为一枚都市上班族，每天拼命奋斗到天黑，下班后本以为可以补个觉，结果反倒清醒到刷不停[憨笑H]。晚间的失眠让皮肤状态直线下滑，黑眼圈也越来越明显，真的是身心俱疲[叹气R] - 听说有不少好友在用这款北京资深营养师推荐的助眠产品，说是睡前服用可以舒解压力，提升睡眠质量[赞R] - 面对熬夜的危害，我也试着来个新尝试，将就一试，毕竟失眠真是折磨人[害羞R] - 产品中的主要成分是天然氨基酸GABA，这个是人体自身合成的，既安全又不会产生依赖[哇R] - 每晚睡前取一包，用温水（大概50℃-60℃左右）冲泡"
ai_6582c3f056e9c8bc,test,1,0,0.39153815240233203,792,职场,anthropic,claude-sonnet-4,"标题：在深圳如何通过18个月薪资翻3倍？（实战经验分享）
正文：小红书卷王遍地的情况下，作为一个普通打工人分享下我是如何在18个月内薪资翻了3倍的真实经历，希望能给迷茫的朋友们一些参考。

最近刚入职新公司，拿到了比较满意的package。这个薪资比我20年刚毕业时的第一份工作涨了整整3倍（虽然起点不算高哈哈），现在是我的第四家公司了，各方面都挺符合预期的：公司发展不错，业务有前景，团队氛围好，最重要的是钱给到位了。

下面详细说说我在几个关键节点的一些操作和想法吧

1. 赛道很重要
刚毕业那会儿我就认准了要在科技互联网这块发展。为啥？因为这个行业变化快，机会多，而且相对来说回报也不错。在深"
ai_be21e6cc541e54aa,test,1,0,0.3880653763779884,621,健康,anthropic,claude-3-7-sonnet,"标题：宝宝腹泻日记(4)｜混合喂养+焦米水终于有所好转了
正文：宝宝持续腹泻1个多月，终于看到了曙光……

之前用了儿歌乳糖酶大半个月，每天还是拉5-6次，后来换成荷兰进口的Galactosidase乳糖酶。这款比较麻烦，得饭前15分钟服用，而且只能用小勺子喂。刚开始宝宝还能接受，后面看到小勺子就开始躲，喂进去就嚎啕大哭，有时候饿的不行了，哭声简直像撕裂一样难受。

有的宝妈说这款特别好用，拉肚子立刻就能好，但我们家娃每天还是3-4次，而且奶量明显下降，每次只能吃70-90，胃口明显不好。我都开始怀疑是不是换回儿歌算了。

在和宝妈群里取经后，我尝试给他煮焦米水喝，把糙米炒焦后用破壁机打成粉，"
ai_0380d613b481d664,test,1,0,0.42530340195730737,507,学习,deepseek,deepseek-r1-250528,"标题：阅读自由与沉浸之旅
正文：🌿老话讲：读书如品茶，千人千味。阅读本该随心所欲，何须拘泥于规矩。

🌵在弗吉尼亚·伍尔夫的分享中，她曾说“真正的阅读者，从不让别人替他决定该读什么——自己的心，才是最懂路的指南针。”

🍄要是被书本的条条框框绑住了，那阅读就成了苦差事，失掉灵魂般的自在。想想看，读书是喧嚣世界里的那片绿洲，洗净尘嚣让我们活在当下的小天地。

🌼所以呀，自主性是俺们读者的宝珠：挑书自由、读法自选、思绪飞扬，全凭感觉做主。伍尔夫还提过高效的法子，比如分门别类——小说、诗集、传记，各玩各的味儿别混为一谈。

🍂记住噢，别被成见蒙眼：小说非必真实、诗歌不是虚幻、传记里的美化也别全信。打"
ai_f16e5ec41cbd3ac4,test,1,0,0.2989753496291313,565,旅行,qwen,qwen2.5,"标题：墨尔本解封啦！带娃遛弯首选Sherbrooke Park
正文：墨尔本终于要解封了，周末迫不及待带着宝宝去Sherbrooke Park逛了一圈。这里真的非常适合推婴儿车，但如果你想走捷径，可能就得爬楼梯了。对于还不会走路或刚开始学步的小朋友，推车是必须的；如果孩子已经走得挺稳当了，就可以尝试不推车。Sherbrooke Park非常大，我们家小宝15个月，一开始还能自己走，走到一半就累得不行了，非要抱抱，直到看到小溪和小桥才又兴奋起来，坚持要自己走。

地址：Sherbrooke Road，Sherbrooke VIC 3789

这里很适合拍照，我看到好几个当地的摄影师在拍呢。遛狗也"
ai_2044aba18034c106,test,1,0,0.4817097966820448,264,职场,glm,glm-3,"标题：奶茶加盟到底值不值得？纠结了好久
正文：最近被一个亲戚的朋友问能不能加盟奶茶店，说被那个茶颜悦色，一点点，喜茶的广告洗脑了，一直念叨那个味道，问我这行内人能不能加盟，算了一下加盟费+租金+装修+杂七杂八费用，前期三个月就要投资二十多万，没想到费用会这么高，最近出去逛街，又看到一条街上动不动就茶颜悦色，一点点，喜茶，一溜好几家，都是品牌，生意也不是都一直有人在买，看的自己好纠结，现在人们喝奶茶好像又很认品牌。到底是建议人家加盟还是不加盟，毕竟几十万，还有人家对自己是行内人的信任，有对连锁这行业比较了解的友们给个建议吧。"
ai_15ee8e921b147ba5,test,1,0,0.41709498331392386,506,学习,gpt,gpt-4o,"标题：春节假期，准备会计考试的日子
正文：【Day 1】34岁考CPA，春节假期抓紧复习
在职学习，每天挤出时间实在太不容易了，春节这9天假期，我决定全力以赴，每天争取有6小时的学习时间，剩下的时间就留给自己了。
✨✨✨
当晚温习笔记
昨晚回家后，陪老公一起收看《山海经》，我居然没发现他长得那么帅，惊喜呀哈哈。他准备上洗手间的时候看到我在看书，调侃我又在学习，我赶紧回应，抓紧这宝贵的时间，利用他洗澡的那段时间复习白天学过的知识，学习、总结、反思，一气呵成。
✨✨✨
年味需要自己维护
今年是老公第一次不跟家人一起过年，我问他会不会觉得空虚，结果他理解成了我在考他的问题，哈哈，真是求生欲满满！而我"
ai_4faf03b0f46fab2c,test,1,0,0.302811615975886,845,运动,qwen,qwen2.5,"标题：挑战夏日短裙，你准备好了吗？
正文：162/84.3/目标79/夏天到了，你准备好展现你的美了吗！ （私信一般不回，评论会回） 瘦了：0.5（虽然不多，但也是进步！） 喝水：2.5L 运动：1.5W步+瑜伽 精神：超棒 拉屎：通畅 姨妈：如期而至 —— 夏天来了！ 你敢穿短裙吗？ 我以前总是害怕露出腿， 总是穿着长裤或长裙， 现在终于鼓起勇气挑战自己！ 你别说我追求完美体型， 你看现在流行什么？ 全都是迷你裙和透视装！ 长裙还能见得到吗？ 身材稍微丰满一点的人怎么穿？ 这是社会的问题，不是我的错啊！！ 昨天新入手了一条899的短裙， 过两天给你们看看效果！ —— 昨日的午餐： 鸡胸肉沙拉"
