id,split,label,pred_label,score_ai,text_len_chars,domain,model_family,model,text
human_b5a2afa3e59c6ac2,test,0,1,0.99626046,789,学习,,,"标题：申博辅导我们是养成系陪伴！
正文：今天看到学生评价我们为 “养成系”，感触还是挺深的，所以写下这篇小文。 不得不说，学生这个总结真的太精准了！我们真的是从学生们还是申博小白，一路陪伴学生们成长，过五关斩六将，最后拿下录取！ 不少同学一开始申请都是迷迷糊糊的，但是一年之后，确实看到了很大的进步和成长！这也是让我们欣慰和自豪的！因为我们从来都是以师长的身份，希望真正帮助同学们，提高学生们的能力。因为只有真正能力提上去了，我们的申请才有成功的可能。不管竞争如何激烈，咱们踏实一步步做好，才能水到渠成地拿下offer。这是我们一直相信的！努力，才会有希望！ 确实我们在申请路上遇到各种各样背景的同学"
human_203d89a9e205de76,test,0,1,0.9962394,268,穿搭,,,"标题：雾耳の私服测评｜米白色帽子
正文：雾耳の私服测评｜米白色帽子 叮咚！深夜赶作业人来更新啦！ 今天分享的是我最近新买的帽子！ 款式+价格 硬顶or软顶：半硬顶显颅顶高 帽檐：帽檐弯曲 超显脸小 颜色：米白色 （姐妹们注意哦，不是纯白色！只钟爱小白帽的姐妹们慎买哦） 价格：79 优缺点 优点：硬挺有型，牛皮侧标超吸睛 刚开始在网上看到的时候，真的觉得这顶帽子好普通，但当时急需帽子就入手了，没想到拿到手特别有质感！真的简约不单调，非常惊喜 缺点:送过来的时候有点被压变形了，帽檐有点歪，后面花了好大力气调整。 @穿搭薯 春夏帽子分享"
human_dc38b067bbeec202,test,0,1,0.99363285,332,情感,,,"标题：七夕限定|这款鲜花被朋友圈追着要链接
正文：我们总会遇到为了给你快乐费尽心思的人。 今天就是七夕啦，昨天收到了蒋老师给我订的鲜花，发到朋友圈居然被朋友追着问链接。想着蒋老师真是难得审美在线，一问才知道原来是他在美团外卖上订的团扇花束，好东西赶紧分享给大家[斜眼R] 这束花主要是粉玫瑰和白玫瑰，清新淡雅，花后边有团扇装饰，底下还有挂坠和流苏吊穗，抱在手中花香沁入心脾，简直是扑面而来的中式浪漫，完美地契合了七夕的传统韵味[买爆R] 昨日上海暴雨如注，美团送花依旧及时，再次给美团点赞。 对了，这款花束是七夕限定的哟，8月14号就截止了，喜欢的宝宝们看我最后一张图，赶紧下单吧，最快30分钟送达哦"
human_87cd98e41d192f03,test,0,1,0.99176764,515,健康,,,"标题：秃头女孩的自我拯救，好头发还得靠养啊！
正文：头发出油严重，头发也掉的越来越多是多少年轻人心里的痛啊 我之前就总是被朋友叫做贝勒爷（︶︿︶） 后来也真是没办法了，也开始注意各种防～脱～生～发的方法，慢慢的把头发给养回来了，✨发际线也回来啦，真的是开心每一天哈哈～ 方法虽然简单，还是需要坚持下来的~ ✨养发粥 主要就是黑米黑豆红枣那些，提前一晚上放电饭煲里，早上来一碗真的超级不错。 平时也要记得多吃一些坚果类，瘦肉，黑芝麻，和各种水果（尤其是猕猴桃）可以补充营养，可以让头发更黑亮哟～ ✨控油防～脱洗发水 讲真的哈～姐妹，控油防脱的洗发水那必须得安排上呀！像我现在的话呢就是洗完清清爽爽还挺蓬"
human_b2447af732bf6c0f,test,0,1,0.9981008,268,健康,,,"标题：秃头少女养发食谱大揭秘｜桂格五黑燕麦片
正文：姐妹们，你们有脱发的烦恼吗？我之前每次洗头都能抓下一大把头发，肉眼可见的头发日渐减少，跟闺蜜吐槽，她跟我说你吃黑燕麦啊，我网上做了功课，最终买了桂格五黑燕麦片。 我之前早上上班有时起晚了根本来不及做早饭，现在每天早上都会喝一碗五黑燕麦片，倒入碗里用热水冲开2分钟就能吃，既营养又快手，零蔗糖添加、低卡，减脂人士也能吃哦，妈妈再也不用担心我早上不吃早饭了，而且还能养发！ 我现在喝了差不多一个月了，洗头掉头发的数量起码比之前少一半，而且现在头发还超有光泽！秃头姐妹们，你们赶紧冲起来！！"
human_d7fe96b4b2a3b7c3,test,0,1,0.75633705,544,美食,,,"标题：减脂人圣诞营养搭配｜甜品早餐仪式感满满✨
正文：Merry Xmas Ladies！对于减脂人的圣诞美食来啦～ [赞R]P1: 元气莓莓泡鲁达？+代谢三剑客+太阳蛋 元气莓莓泡鲁达：1⃣️鲜牛奶浸泡全麦吐司一夜备用. 2⃣️元气丸丸2颗捏碎，加入无糖酸奶搅拌均匀.3⃣️准备 莓果、肉桂粉备用.4⃣️一小块黄油，小火烘烤泡好的吐司 装盘.5⃣️倒入准备好的丸丸酸奶6⃣️撒上莓果+肉桂粉搞 定. PS：代谢三剑客蛋白粉+山药粉+元气丸丸 [赞R]P2:盐烤三文鱼+土豆泥沙拉 土豆泥沙拉：1⃣️土豆+胡萝卜蒸熟备用2⃣️西兰花煮 熟备用3⃣️把第一步压成泥，喜欢口感层次分明的用勺 子压.（这里"
human_16aebfd8237afdaf,test,0,1,0.94855344,759,心理,,,"标题：学霸4大烦恼😣自身经历揭秘（5/5）
正文：最后一个学霸的烦恼是：没有经历失败的洗礼 the first shot be the best shot
这可能是本篇文章最subtle 的一点，但对我个人影响和启发甚大。
学霸们因为在人生竞争的第一炮-公开考试-就成功打响头炮，所以在未来容易出现心理暗示：第一次就能成功
然而，世界上各种实验数据和谚语都告诉我们：失败乃成功之母、100间公司有99间fail 云云，在路途上跌倒是正常不过的事。
我们都知道呀！但这不妨碍第一次就能成功呀！
这个可笑的学霸人设，让我们把第一次的准备工作做得充足，脑中无限推演盘演，心裡期待一炮而红。
但在这个加速的世"
human_fe2dccd5457ceb11,test,0,1,0.9949597,463,穿搭,,,"标题：「泡泡糖」外底又来了！Dunk 新配色有点好看！
正文：近两年 Dunk 系列可以说是球鞋圈人气最高的鞋款之一，凭借丰富的设计主题，众多的配色选择而被无数鞋迷追捧。 近日，一款向洛杉矶道奇队致敬的 SB Dunk Low 实物曝光，还有让人印象深刻的「泡泡糖」外底设计。 鞋身采用蓝、白配色方案，麂皮搭配皮革材质，质感不俗。 鞋舌内侧棕榈树和 Welcome 图案（欢迎来到道奇体育场），点明鞋款主题，鞋跟 Nike 刺绣，带来更多色彩层次感。 生胶大底有一块口香糖一般的痕迹，意在致敬咀嚼泡泡糖的棒球运动员，设计灵感颇具巧思。 据悉，全新 Nike SB Dunk Low “Los Ange"
human_8eaedc5fb09bf5e6,test,0,1,0.95691067,607,健康,,,"标题：对抗肌肤衰老这款面膜轻松搞定！
正文：作为一名资深的加班党，熬夜成了我的常态，久而久之，我的皮肤状态越来越差，明显感到肌肤有了衰老的痕迹，也尝试了很多种修护抗老护肤品，效果都不尽如人意 前阵子同事给我推荐了一款宝藏面膜，就是fresh白松露面膜，用完之后简直真香了好吧！ 面膜的主要成分是白松露和白芒花籽油，这两者都是植物成分，所以用起来一点也不担心对皮肤有刺激噢！ 黑松露，大家都了解过一点儿，因其价格贵而出名，都是高级餐厅里的王牌，但白松露可是更加珍贵呢。如果说黑松露是Gucci的级别，白松露就可以说是爱马仕了。但好的面膜当然要使用zui优质的原材料嘛~ 而且品牌还可以提炼出100%纯度"
human_b1828bcbacd88ee3,test,0,1,0.99736434,1007,心理,,,"标题：如果成熟女人是这样的结局，你想变成熟吗？
正文：-今天看到一句特别心酸的话：离婚之后，终于可以理所当然把最甜的那块瓜留给了自己了！
有多少女人跟她一样常常忽略自己，总是把家人的需求放在第yi位? 不想承认，两年前我，就是那个不舍得给自己吃蕞甜西瓜得那个女人。
-我自幼乖巧懂事，总想把蕞好的东西留给爸爸妈妈，姐姐弟弟。结婚之后更是把老公、孩子的需求当成了全部，每当我想宠爱自己给自己买件喜欢的东西或者给自己身体放松做个SPA时，内心总有个声音前来制止“下次，这次算了吧”…

偶尔满足自己一次，内心还要充满负罪感。其实，很多时候我不是不能对自己好，而是不敢对自己好！
这种不敢对自己好的女人，也"
human_7b2091b9835a37e4,test,0,1,0.8929689,252,情感,,,"标题：廊坊婚纱照！清新治愈的呼吸浪漫！
正文：拍摄：@廊坊维多利亚美学 风格：清新/森系/治愈 真实客照，请勿转载❗️ 初夏的森系婚纱照 就像柠檬气泡水 清爽甜蜜的爱情味道 仿佛回到了“初恋般”的美好 女生清雅的妆容 氧气感十足 搭配白色婚纱温柔️人！ 自然的动态抓拍 画面清新干净而美好 幸福感溢出画面 想把所有美好的词汇 来形容这组廊坊森系婚纱照 森系婚纱照 小清新婚纱照 外景婚纱照 草坪婚纱照 #廊坊婚纱照 #廊坊婚纱摄影工作室 #廊坊婚纱摄影 #廊坊婚纱店 #廊坊备婚 #廊坊婚纱照推荐[话题]"
human_79e2c07ac66abfa6,test,0,1,0.9834095,380,美食,,,"标题：最爱吃的鱼，忍不住分享一波
正文：这是我在周口最爱吃的鱼——半天妖～ 有次去青岛旅游，就被它吸引了，没想到没过多久周口也有了，已经去过四次了，每次去都超爱。 1⃣️口味多：青花椒味，剁椒味，麻辣味，老坛酸菜味，贵州酸汤味，黑椒味，双椒味。我最爱吃麻辣味，刚吃起来不够味儿，后面越吃越得劲！ 2⃣️服务好，方便，连打包都超用心讲究，专门的盒子，专门的加热包，一点不多收费，非常贴心了。 3⃣️米饭，小吃（比较少）和饮料都是自助的，米饭配鱼，鱼配可乐，哇，嗨的。 4⃣️环境优美：不管是闺蜜呀，情侣呀，都适合去。 5⃣️分量足，价格实惠：我们每次两个人去吃，都是最后要硬吃，才不会浪费太多，其实三个"
human_db1a8bf3289aa7d2,test,0,1,0.9915379,231,运动,,,"标题：【挑战早起锻炼60天】（37/60）
正文：啊，早起摸鱼跑个步~结果着急上班，一晃又晚上才打卡
最近加班过晚，晚饭吃得少，但还是胖了。昨天吃了2000卡，胖了半斤…伤感…明明还健了身，挨了饿…果然上班要胖
【背景介绍】
前30天效果：胖10斤，运动状态不错。
作为一个资深懒人，很好奇自律的中年男人生活什么样，所以安排了这出60天早起挑战。这60天我会把自己作为实验素材，记录饮食，观察身体变化，看未来生活能不能有明显蜕变~
本次行动，代号【中危补完计划】"
human_b50e111dcd7ac191,test,0,1,0.5894881,1008,职场,,,"标题：近期互联网面试合集—美团|京东|游族|三星
正文：最近历经千辛万苦终于从英国回到国内，结果又遇上成都疫情……转念一想，正好在隔离期间闭关准备面试了。（然而另几名分鸟还苦苦在笔试和等面试阶段[捂脸R][捂脸R][捂脸R]）

👍京东一面 9.1
我分到了京东健康的COE方向，一开始有点紧张，热身完后发挥逐渐好转。面试官看起来有点疲倦的样子，但似乎对我的回答还算满意。
问题🈶：
本科和硕士阶段的学习情况
是否有校园社团经历，展开说说？
为什么要再去读一个HRM的硕士
硕士论文的研究情况
对培训和TD的理解
实习期间你作为负责人主导的一个项目
是否做过需要协调很多成员的项目经历
如果有人不听你"
human_51976077a14b6728,test,0,1,0.9269916,486,健康,,,"标题：宝宝【感冒流清涕】，两招搞定‼️
正文：前天晚上回家，奶奶告诉我小家伙感冒了，鼻涕像开闸的水龙头一样，哗哗流个不停，鼻尖都被纸巾搓红了。小家伙的感冒源于他每晚放飞自我的睡姿，永远盖不住被子。看他说话都瓮声瓮气的，挺心疼。好在感冒初起，及时干预的话见效快。于是当天晚上就给小家伙搓了扇子骨，把他搓的热热的，又给他揉外劳宫揉了十分钟。弄完后把他往被子里一堆，哄他睡觉。当天晚上我睡得比较警醒，隔一会儿就给他拉一次被子。这样捂了一晚上，第二天奶奶说早上几乎没鼻涕，下午稍微有点。于是又重复了一次昨天的推拿。第三天宝宝已经生龙活虎跑到外面打球去了，一天都没流鼻涕。这次感冒算是彻底治愈了。 感寒推拿手法"
human_739f6d9c5b904a08,test,0,1,0.9953147,287,美食,,,"标题：生椰和榴莲的奇妙组合！披萨的新吃法get
正文：又到了榴莲节 哇，乐凯撒的榴莲升级了椰 这次的新品简直是榴莲生椰爱好者的心头好！ 把我zui喜欢的两种口味结合在一起 迫不及待来尝尝鲜啦 . ️点了两个榴莲的单品 谁能想到生椰榴莲披萨➕猫山王榴莲冰淇淋的吃法这么绝！ 浓郁的椰香榴莲披萨夹上香甜冰凉的榴莲冰淇淋 一口下去满满的榴莲香气 每一口都能吃到饱满的榴莲果肉 脆脆的椰子肉让口感更加丰富了 这个感觉太妙啦~姐妹们快试试 . #乐凯撒榴莲升级了椰  #深圳美食  #深圳探店  #乐凯撒  #隐藏菜单  #冰淇淋  #深圳下午茶 #榴莲的神仙吃法 乐凯撒榴莲升级了椰"
human_3cfbf5c08e6d46ac,test,0,1,0.99086046,253,情感,,,"标题：恋恋红尘 岁月静好
正文：弱水三千，芸芸众生， 我只为你驻足。 与你携手， 跨过山川，领略万水千山， 穿过喧嚣，倾听鸟鸣花开， 走过四季，感受春花秋月， 抚慰时光，感谢岁月静好。 凡尘俗世，纷纷攘攘， 你只为我守候。 与我一起， 陪伴老人安度晚年， 抚育孩子健康成长， 体味人间烟火气息， 成就彼此共同成长。 柴米油盐酝酿出人生美味， 锅碗瓢盆演奏出岁月和旋。 星辰大海于时光中璀璨， 诗和远方在梦想中发光。 声明：内容文字为原创，图片来自网络。未经授权不得转载，谢谢。 #婚姻 #两性 #家庭 婚姻"
human_d7a7314f8163c7c3,test,0,1,0.95654553,816,健康,,,"标题：营养不长胖🥇产后42天月子食谱 大放送！！
正文：👏🏻👏🏻今天朋友问我月子里是怎么吃的，分享一套金牌月嫂整理的42天超全科学月子餐食谱，跟着食谱吃，不但恢复的快，身材也不会长胖哦！

👼🏻分娩第1周
🌟饮食:产妇身体虚弱不堪，没有食欲，即便是这样也要坚持吃口饭，及时补充营养和体能，尤其是富含蛋白质和补血的食物！少吃油腻的和不易消化的，少食多餐。剖腹产的宝妈，一定要等到排气后再吃东西。
💙母乳:产后2到3小时开奶。往后一天喂奶至少8次，有效刺激泌乳。可对乳房进行按摩和热敷。
🚩排便:为了让膀胱恢复正常，分娩后6小时要排出小便。多喝水预防便秘。尽量养成在固定时间排便的习惯。
清理恶露:分娩当"
human_f4fe849cc058b9c4,test,0,1,0.9697408,380,学习,,,"标题：好爱啊！沉浸式体验超美绘本
正文：绘本真是个治愈的存在，每次翻开绘本，仿佛穿越到用彩色或黑白的世界里，是绘本带来的独有享受。 · 这三本超大开绘本，光是从书的面积上就能带来超棒的视觉享受，而且不缺乏观赏性，画风我很喜欢，再配上应景的名言名句，画更好看了，语言也更丰满了。 · 除了绝佳的观赏性，书中还有丰富的知识科普，欣赏的同时不耽误你涨知识哈。 · ⛰️关于《山》 这是我最爱的一本，画风简直了，太合我的胃啦。书中画的山有想象的也有真实存在的，对于真实存在的山都标明了详细的景观地点，有著名的珠穆朗玛峰、喜马拉雅山脉、冈仁波齐峰、厄火山、马特峰等等。 · 关于《海》 介绍了海洋中的生物，还有"
human_25b8a53f94db9577,test,0,1,0.99509627,319,穿搭,,,"标题：名媛风穿搭|ASM ANNA新品分享
正文：很喜欢那种名媛风的穿搭，感觉整个人都一下子变得精致起来。 ❤️这件算是典型的小香外套了，但和一般小香外套不一样的是，它的版型是H型的，不会特别包身，也显得整个人非常的挺拔有型，搭配裙子裤子都超好看 ❤️很简单的一身黑白配，裙子的竖条纹理不经意间就把整个人的身形拉长了，自带P图效果。搭配有点复古风的黑色小外套，秒变精致女神呀 这套整体颜色都比较淡雅，很符合那种说话温温柔柔的名媛的气质。裙子是那种一片式的设计，简约又有设计感，搭配软糯糯的上衣，超嗲超美的 ❤️这种带一点灰调的蓝色也是超级显温柔显气质的，裙子整体不算特别修身，袖口是比较宽松的但袖口的"
human_1c16426a3f404081,test,0,1,0.9827153,923,健康,,,"标题：「干货」山姆购物攻略！控糖！养生！性价比高！
正文：在漫长的减肥战线中，我尝试过低碳、低脂、生酮、低糖、有氧无氧等各种减肥方式，同时戒掉夜宵、白砂糖、白米饭、猪肉这些，当然期间也经历过节食、暴食、反弹、失调等系列减肥并发症，直到减肥成功后恢复到正常饮食调整心态不断摸索选择适合自己保持身材的方式才稳定到现在的健康状态 ，那就是就是从灵魂深处抵制：糖！ 作为控糖的养生女孩去山姆会买一些什么呢？ 我的首选是高性价比量贩装海鲜肉类、新鲜蔬菜水果、有机五谷杂粮、干货、调味料。我认为的养生就是尽量自己做饭，多吃新鲜的肉、蔬菜、水果。吃外食多少会参杂一些奇怪的调味料。 很多人会觉得山姆的东西贵，其实通"
human_ab9c2020e38a9674,test,0,1,0.99731296,585,职场,,,"标题：咨询小白必看‼️四大面试case你了解多少？
正文：想进咨询行业，首先要搞定Case Interview。作为让无数应届生死在岗位门外的“拦路虎”，Case Interview成为面试中最令人头秃的问题……

这篇帖子就和大家分享了到底什么是Case Interview以及Case 常见题型有哪些？还有以下详细干货，快快码住吧！
📌Case Interview的形式
✅融合在行为面中的Case Interview
✅现场撰写商业报告的Case Interview
✅Homework形式的Case Interview
✅小组讨论形式的Case Interview

📌如何应对Case In"
human_be7993f1de255b07,test,0,1,0.98713976,1000,心理,,,"标题：频繁夜醒可能是出牙惹得祸，新手爸妈必看❗
正文：熬过了月子里的频繁夜奶，二月的肠胀气
我家小柒终于给我争了口气，自从70多天后她基本就吃1-2次夜奶，我也能休息好啦，带娃也更有经验啦，我以为从此宝宝就好带啦❗直到4个月的时候，现实给我狠狠一巴掌！[捂脸R]她又开始频繁夜醒啦，差点没把老母亲老父亲给送走，连她爸的好脾气都给磨完啦，有次晚上凶了她[笑哭R]我也是时不时抱怨，为啥她这么能闹腾！直到前两天发现她长出了两颗牙！然后我就深深自责，都是我们不懂她，不是她能闹腾！总结了一些经验分享给新手爸妈❗

1⃣宝宝出牙的常见表现和护理方法
[一R]爱流口水：躺着时还好，尤其趴着时真的是飞流直下三千"
human_488464f463d8ca8d,test,0,1,0.7732358,333,美食,,,"标题：🇦🇺仅260大卡！五分钟快手微波炉芝麻蛋糕
正文：最近迷上了用微波炉做蛋糕，真的太太太方便了，搅一搅拌一拌几分钟就能吃到一份低卡又美味的蛋糕，超级适合正在减脂期的姐妹们。一份才260大卡！ 先来推荐一下这款黑芝麻的吧，口感是弹口绵密的，一个下去非常非常满足，做早餐或者下午甜点都很合适。 准备材料：酸奶40g, 鸡蛋一个，无糖黑芝麻粉10g, 杏仁粉20g(其他面粉，椰子粉皆可）代糖5g, 泡打粉2g。 制作步骤： ①鸡蛋+酸奶搅匀 ②加入所有粉类，搅打均匀 ③微波炉高火2分钟 拿出来享用吧！没错，就是如此简单！ P.s. 要用比混合液高一些的容器，蛋糕会膨胀鼓起来哦 澳洲生活 悉尼生活 "
human_bbad904e9b1d0a5c,test,0,1,0.9391238,397,宠物,,,"标题：多猫家庭推荐｜狼族东厨猫粮
正文：家里四只馋猫，外面还有那么多小流浪，日常生活就是买猫粮、买猫粮、买猫粮…… 这次我尝试了狼族东厨深海鱼肉味猫粮，很好地满足了猫咪爱吃鱼的天性，适口性超好。这款猫粮精选了纯净海域的六种鱼：三文鱼、金枪鱼、大马哈鱼、沙丁鱼、鲈鱼、鳕鱼，营养价值极高，满足了猫咪生长的多种微量元素需求。又添加了甜菜粕、豌豆、蔓越莓、车前子等果蔬，为挑食猫咪补充膳食纤维，均衡营养。低盐高蛋白的配方，还能保护猫咪排水系统，有效预防猫咪结石。 一种粮吃久了容易腻，但每次换粮都担心不合毛孩子口味。这款猫粮适口性极好，无论是家里的猫咪们还是外面的小流浪都很爱吃。凭一己之力统一了一群猫猫们"
human_68b14538e9427ead,test,0,1,0.8538323,547,心理,,,"标题：焦虑、容易放弃、自我苛责的真相
正文：当下的很多人都常处于这种状态：感觉自己被一种弥散的焦虑掩盖，找不到原因和出处。随着它不断渗透进生活，不仅影响我们做事，还伤害了与爱人的关系。 比如：工作还没开展，就觉得要搞砸，开始自我否定；一和伴侣产生小分歧，就急得发脾气，攻击对方；孩子成绩稍有退步，就无法忍受，严厉苛责；如果要想解决这些问题，优先理清的就是「焦虑的来源」。 人生多数的焦虑，都来自3个原因——「别人的焦虑」、「全能自恋」、「思维与体验」。很多考试的焦虑是原生家庭产生的「别人的焦虑」。一个考生除了自己，通常也会背负来自父母的焦虑，压力不断堆积，心理空间难以承受。除此之外，很多做事有障碍"
human_3ca9069986eaced3,test,0,1,0.9917989,276,美食,,,"标题：探店博主日常小啰嗦|开始8h进食法啦
正文：前两天讲过，当探店博主实属不易。促使我起床的动力就是一杯香浓的咖啡☕️☕️☕️有首歌怎么唱：每当走过这间咖啡屋，忍不住停下了脚步～连大美女都无法拒绝咖啡，我怎么能顶得住咖啡的魅力。盒马的这个瑞士卷真的yyds，tui好吃了，配个鸡蛋，再给自己冲一杯咖啡☕️如此完美的早餐。咖啡町已经陪伴我两周啦，越来越离不开它～冲泡只需2分钟，去厨房切个鸡蛋那块蛋糕，叮～咖啡就冲好啦！咖啡油脂香真的太好闻了。 最近在实施8小时进食法，希望自己可以成功吧。听说8小时进食法，早晨一杯黑咖啡会事半功倍！那以后就不加奶啦～"
human_f466e323cbe9f9bd,test,0,1,0.9968636,242,穿搭,,,"标题：小助理穿搭｜小冯今天穿什么？圣诞红套装
正文：嘻嘻嘻到了小冯最喜欢的周五了～ 今天可是圣诞前夜哦 小冯特意翻出来了平价款“战袍” 红色小套装+可爱笨笨鞋 今天是冯3岁哦 短裤配打底裤～ 腿长必备 小冯私藏小秘诀！ 就说爱不爱我？！ 提前祝宝子们 圣诞节快乐 集合集合 外套套装：Hohrii霍丽|女装批发 每日上新（面料版型一般 超便宜 要什么自行车） 打底裤：老规矩（翻黑色系列 有写） 鞋子：大头复古皮鞋（朋友的店） 包包：UR #秋冬穿搭 #穿搭 #圣诞 #套装 秋冬穿搭"
human_e6034396f83f884c,test,0,1,0.99442095,387,美食,,,"标题：5分钟微波炉小蛋糕➡️棉花糖可可布朗尼
正文：早晨起来突然想吃个小蛋糕 然而还要上班时间紧张，那就来个微波炉版的小蛋糕吧，5分钟搞定小美味 快来尝试一下吧‼️‼️ · ✨✨✨「具体步骤」✨✨✨ 【棉花糖可可布朗尼】 食材： 低筋面粉50g、可可粉10g、代糖10g、泡打粉1g、植物油10g、牛奶50g 步骤： 1️⃣先将粉类放入马克杯中、再放入植物油和牛奶 2️⃣可以放些巧克力碎（口感更好），搅拌均匀即可 3️⃣放入微波炉中，高火3分钟 4️⃣烤好后放入棉花糖，挤上巧克力酱，撒点杏仁片+巧克力碎点缀即可 · 散发着浓郁可可香气的巧克力布朗尼就搞定啦，再搭配一杯零蔗糖的燕麦奶，这个组合真的"
human_1fda7418b9a0f82a,test,0,1,0.9768951,323,旅行,,,"标题：趁着周末，拾回属于你的悠闲时光⛺️
正文：气温逐渐转暖，是时候带着自家小朋友去踏青撒野啦！这时候最适合露营啦～ 一起走进营地，拥抱春天吧！ 希望你带上装备跟我们一起逃离都市喧嚣，回归自然，与野为邻。 我们将用自己自喜爱的方式，迎接新春的到来！ 要问户外最美妙的体验是什么？就是露营！ 带着一颗向往自由的心来 营地设施与服务一应俱全 精致下午茶+野奢烧烤家+篝火音乐会 3月的自然+户外活动 就在营地展现 走春计划，莫负春光 暖阳下Glamping 繁忙的工作令人疲惫 记得要适当给自己放个假哦 一场「逃离城市计划」正在上演 趁着周末，拾回属于你的悠闲时光#户外露营 #一起打卡露营公社 #美食 "
human_0b77bd2ba09002f0,test,0,1,0.9931156,529,健康,,,"标题：养猫新手必看🐱|猫咪绝育超强攻略
正文：昨天有朋友问我猫咪什么时候该做绝育？他说他第一次养猫啥也不知道，然后我给他解答了一系列关于绝育的问题，现在我就把他问到的一些问题都整理了一下，希望能帮助到各位新手铲屎官啦。

🌈绝育条件及时间
1️⃣ 体重在六斤以上
2️⃣年龄6个月以上
3️⃣ 打完疫苗猫三联（时间超过一周）
4️⃣不在发情期（发情期易大出血）
5️⃣体检正常身体健康
❗注意：
6-8个月(第一次发情后）是猫咪绝育最佳时间
母猫生完小猫想做绝育，最好在生育完2个月后
🌈绝育前准备
航空箱、尿布、伊丽莎白圈、开放式猫砂盆、毯子
注意事项：绝育前禁食八小时、禁水4小时
🌈绝育后注意事"
human_e2b5a63866947117,test,0,1,0.99699223,415,旅行,,,"标题：踏青徒步好季节，看看杭州这条绝美古道❗️
正文：杭州最近的天气越来越好了，特别适合爬山徒步！ 现在就来推荐一条老少咸宜，久行不累的徒步路线： ⛰️景点：马岭古道 ⛰️导航：茆坪村万福桥 ⛰️路线：万福桥-石舍村 ⛰️坐标：杭州桐庐 ⛰️路况：平整好走 ⛰️价格：免费 ⛰️游玩时间：此路线来回全程3公里左右，完全足够当天来回。 ⚠️友情提示： 1，万福桥可免费停车 2，可带宠物 3，古道两旁一边水渠：深1.5米，一边悬崖，走路需注意一点哦～ 阳光透过树叶的缝隙，照射到铺满小石子的古道。 一侧河流在身旁穿流，还承载村民的运输。 另一侧可远眺青山，近观绿田碧水。 满眼春色却又不喧嚣、不吵闹，只"
human_ad5a45cfd605141c,test,0,1,0.95885956,715,运动,,,"标题：分享一下选健身房的小心得
正文：入坑一年，接触过一些健身房和健身工作室，想跟大家分享一下选择地理位置、环境、设施和教练一些小小心得 关于交通：建议选择靠近公司或者家其中一个地方的，太周折太遥远的话，在那些刮风下雨天寒地冻的日子会非常劝退，自己的意志力还是留着来锻炼吧！ ️‍♀️关于环境：很多场地非常高大上，高空或者超大的面积，实际上你也就沉浸在器械上或者那20平方左右的空间里，所以装修风格豪华与否，总体面积超过200平方与否真的不重要，当然如果你只是要拍照的，当我没说…… 当然，一些公寓本来不大，摆完器械四周面积连个立定跳远都不能放开跳的话，估计也不舒服 ‍♀️关于设施：器械基本的有就够"
human_018d9d8915e0a383,test,0,1,0.5211599,422,心理,,,"标题：书香一刻，静享时光
正文：🌸
作为一个行业中人，在过去的近二十年里，我曾经去过大半个中国的书店，多到无法计数。其中有超级大的，大到几千平米的，也有越级小的，小到两、三个人进去都不方便转身的。
🌸
但那些年里，书店映射在我眼里的都是它的功能性和商业性，勿忙与功利间，大多数时候我忽略了它们的格调与气质，忘记了欣赏它们的美好与香气。
🌸
反而在此刻，当我不再怀着功利心，不再揣着目的性，不再想要约谈什么事宜时，才得以从一个纯粹观众的视角，静静地欣赏到了它的美，发现了它本来该有的模样和属性。
🌸
比刻，在我眼中，它只是一家有风格有个性，可以为爱阅读的人红袖添香，可以把浮躁与喧嚣屏蔽在门外的静好世界"
human_b00a262548f99bed,test,0,1,0.50563604,470,情感,,,"标题：小说推荐｜和大明星谈恋爱是种怎样的体验？
正文：书名：《初恋一生》
作者：北逢川
类型：都市言情，情有独钟，青梅竹马
主角：陆季行 vs 尤嘉
大尾巴狼顶流 vs 小白兔医生
—
歌手出道三年，陆季行终于爆红。 E0RRD
通告满天飞，海报铺天盖地，话题量高居不下。
冷酷，帅气，
媒体称他是行走的荷尔蒙。采访的时候，记者暧昧地问他：
“哥哥的择偶标准是？”
他偏头，把手举起来在她眼前晃了晃，无名指上婚戒折射碎光，他难得露出笑意：
“我已经，结婚了。”
“对我来说，自然我太太就是标准。”
尤嘉十六岁认识陆季行，二十二岁和他领证结婚，二十四岁时他爆红。
那时候她还在医院里做规培医生，人事部的"
human_7f9369f1a3c3ae82,test,0,1,0.6925395,907,健康,,,"标题：遇到平台期，这5点你做了吗？
正文：亲爱的薯宝宝们！大家好！ 我是V老师，我又来了！ 天天坚持控制饮食，适量运动，但过了一段时间后，发现体重好像很难再减少了，甚至还有些反弹的情况，体重几天没有变化，到底该怎么办？ 今天一期给大家分享一下如何打破平台期？ 有没有小伙伴碰到在塑型一开始掉秤快，后来就掉秤慢的情况？这个现象与不同时期身体对供能物质的分解利用规律有关。在塑形初期时，糖原往往比脂肪优先被分解，用来提供能量，而糖原的消耗会造成机体大量失水，所以前期的掉秤速度会比较快。到了后期，身体其实会更多的利用脂肪分解来提供能量。同样重量的脂肪会比糖原提供更多的能量，这也导致后期体重的下降速度没有"
